profile_id,latitude,longitude,2014,2019,2024
1426969,29.7126331,-82.1541214,0.7,0.7,0.6
1426969,29.7126331,-82.1541214,0.2,0.2,0.2
1426970,29.6831055,-82.4952927,6.8,6.2,5.9
1426970,29.6831055,-82.4952927,2.1,1.9,1.8
1426970,29.6831055,-82.4952927,1.7,1.6,1.5
1426970,29.6831055,-82.4952927,0.9,0.9,0.8
1426970,29.6831055,-82.4952927,0.4,0.4,0.4
1426970,29.6831055,-82.4952927,0.3,0.3,0.3
1426971,29.7302666,-82.4187012,23.8,22.7,21.2
1426971,29.7302666,-82.4187012,7.2,6.8,6.4
1426971,29.7302666,-82.4187012,3.1,3.0,2.8
1426971,29.7302666,-82.4187012,1.0,1.0,0.9
1426971,29.7302666,-82.4187012,0.4,0.4,0.4
1426972,29.7054253,-82.3109207,99.3,93.7,86.4
1426972,29.7054253,-82.3109207,0.9,0.9,0.8
1426972,29.7054253,-82.3109207,2.6,2.5,2.3
1426972,29.7054253,-82.3109207,2.5,2.4,2.2
1426972,29.7054253,-82.3109207,2.0,1.9,1.8
1426973,29.5350037,-82.3607635,491.6,466.3,429.6
1426973,29.5350037,-82.3607635,230.5,227.9,209.1
1426973,29.5350037,-82.3607635,34.1,32.7,30.5
1426973,29.5350037,-82.3607635,4.5,4.4,4.0
1426973,29.5350037,-82.3607635,3.0,2.9,2.7
1426973,29.5350037,-82.3607635,2.7,2.6,2.4
1426973,29.5350037,-82.3607635,1.7,1.6,1.5
1426973,29.5350037,-82.3607635,0.9,0.9,0.8
1426974,29.4924393,-82.229805,2.4,2.4,2.2
1426974,29.4924393,-82.229805,2.1,2.0,1.9
1426974,29.4924393,-82.229805,0.6,0.5,0.5
1426974,29.4924393,-82.229805,2.2,2.0,1.9
1426974,29.4924393,-82.229805,0.9,0.9,0.8
1426974,29.4924393,-82.229805,4.2,4.2,3.8
1426975,29.7162037,-82.1132431,7.0,7.0,6.4
1426975,29.7162037,-82.1132431,2.2,2.1,2.0
1426975,29.7162037,-82.1132431,0.9,0.8,0.8
1426975,29.7162037,-82.1132431,0.6,0.5,0.5
1426975,29.7162037,-82.1132431,0.5,0.4,0.4
1426975,29.7162037,-82.1132431,0.7,0.6,0.6
1426975,29.7162037,-82.1132431,0.3,0.3,0.3
1426978,30.2512493,-82.0743256,4.6,4.3,4.1
1426978,30.2512493,-82.0743256,2.2,2.0,1.9
1426978,30.2512493,-82.0743256,26.1,25.0,23.1
1426978,30.2512493,-82.0743256,9.0,8.6,8.0
1426978,30.2512493,-82.0743256,3.9,3.8,3.5
1426978,30.2512493,-82.0743256,2.1,2.0,1.9
1426978,30.2512493,-82.0743256,2.0,2.0,1.8
1426978,30.2512493,-82.0743256,4.3,4.1,3.8
1426979,30.3294926,-82.1609268,26.0,24.3,22.8
1426979,30.3294926,-82.1609268,8.8,8.5,7.7
1426979,30.3294926,-82.1609268,5.8,5.5,5.1
1426979,30.3294926,-82.1609268,1.7,1.6,1.5
1426979,30.3294926,-82.1609268,0.7,0.7,0.6
1426979,30.3294926,-82.1609268,0.5,0.4,0.4
1426979,30.3294926,-82.1609268,0.7,0.6,0.6
1426980,30.308672,-82.0724945,13.5,13.2,12.1
1426980,30.308672,-82.0724945,7.0,6.5,6.2
1426980,30.308672,-82.0724945,1.2,1.2,1.1
1426980,30.308672,-82.0724945,0.9,0.9,0.8
1426980,30.308672,-82.0724945,0.6,0.5,0.5
1426980,30.308672,-82.0724945,1.1,1.1,1.0
1426980,30.308672,-82.0724945,1.6,1.5,1.4
1426980,30.308672,-82.0724945,8.0,7.5,7.0
1426982,30.5275936,-85.3968353,9.0,8.3,7.9
1426982,30.5275936,-85.3968353,6.7,6.4,5.9
1426982,30.5275936,-85.3968353,2.8,2.7,2.5
1426982,30.5275936,-85.3968353,1.5,1.4,1.3
1426982,30.5275936,-85.3968353,0.7,0.6,0.6
1426982,30.5275936,-85.3968353,7.0,6.7,6.3
1426982,30.5275936,-85.3968353,9.3,8.9,8.2
1426984,26.0522919,-80.3406143,48.7,46.9,43.0
1426984,26.0522919,-80.3406143,3.4,3.3,3.0
1426985,26.0720501,-80.4106903,428.6,405.9,382.0
1426985,26.0720501,-80.4106903,431.1,404.2,382.0
1426985,26.0720501,-80.4106903,133.7,130.8,119.0
1426988,26.8663731,-81.8911209,2.5,2.5,2.3
1426988,26.8663731,-81.8911209,0.3,0.3,0.3
1426988,26.8663731,-81.8911209,2.0,1.9,1.8
1426988,26.8663731,-81.8911209,0.9,0.8,0.8
1426988,26.8663731,-81.8911209,1.8,1.8,1.6
1426988,26.8663731,-81.8911209,1.6,1.5,1.4
1426988,26.8663731,-81.8911209,1.8,1.7,1.6
1426988,26.8663731,-81.8911209,0.7,0.6,0.6
1426988,26.8663731,-81.8911209,0.1,0.1,0.1
1426989,26.9555893,-81.7454529,189.8,183.2,171.5
1426989,26.9555893,-81.7454529,35.0,32.1,30.5
1426989,26.9555893,-81.7454529,20.7,19.4,18.5
1426989,26.9555893,-81.7454529,12.3,11.6,10.9
1426989,26.9555893,-81.7454529,4.4,4.2,3.9
1426989,26.9555893,-81.7454529,2.5,2.5,2.3
1426989,26.9555893,-81.7454529,2.8,2.7,2.5
1426989,26.9555893,-81.7454529,2.0,1.9,1.8
1426992,28.8560658,-82.4857025,13.3,12.7,12.0
1426992,28.8560658,-82.4857025,5.6,5.5,5.1
1426992,28.8560658,-82.4857025,2.9,2.8,2.6
1426992,28.8560658,-82.4857025,2.6,2.5,2.3
1426992,28.8560658,-82.4857025,1.9,1.8,1.7
1426992,28.8560658,-82.4857025,1.5,1.4,1.3
1426992,28.8560658,-82.4857025,1.3,1.3,1.2
1426993,28.7298412,-82.556366,33.9,32.3,30.1
1426993,28.7298412,-82.556366,14.3,13.3,12.5
1426993,28.7298412,-82.556366,1.0,1.0,0.9
1426993,28.7298412,-82.556366,28.2,27.6,25.5
1426993,28.7298412,-82.556366,16.4,15.6,14.3
1426993,28.7298412,-82.556366,9.8,9.7,8.9
1426993,28.7298412,-82.556366,8.3,8.1,7.4
1426994,28.8682137,-82.6697922,43.6,42.7,39.4
1426994,28.8682137,-82.6697922,8.3,8.0,7.5
1426994,28.8682137,-82.6697922,6.8,6.6,6.1
1426994,28.8682137,-82.6697922,5.5,5.3,4.9
1426996,29.9792061,-81.7398911,7.3,7.1,6.5
1426996,29.9792061,-81.7398911,1.5,1.4,1.3
1426996,29.9792061,-81.7398911,0.6,0.5,0.5
1426996,29.9792061,-81.7398911,0.8,0.7,0.7
1426997,29.8910675,-81.8586731,5.6,5.3,4.9
1426997,29.8910675,-81.8586731,1.2,1.2,1.1
1426997,29.8910675,-81.8586731,2.9,2.7,2.6
1426997,29.8910675,-81.8586731,9.7,9.1,8.7
1426997,29.8910675,-81.8586731,24.2,22.4,21.2
1426999,25.4671078,-80.4972992,61.2,58.3,55.5
1426999,25.4671078,-80.4972992,19.2,18.1,17.1
1427000,27.1398315,-81.609726,27.5,25.4,24.1
1427000,27.1398315,-81.609726,2.3,2.3,2.1
1427000,27.1398315,-81.609726,0.9,0.9,0.8
1427000,27.1398315,-81.609726,1.3,1.3,1.2
1427000,27.1398315,-81.609726,0.2,0.2,0.2
1427001,27.2326641,-81.734642,14.8,14.0,13.3
1427001,27.2326641,-81.734642,2.0,1.8,1.7
1427001,27.2326641,-81.734642,2.4,2.3,2.1
1427001,27.2326641,-81.734642,0.6,0.5,0.5
1427001,27.2326641,-81.734642,0.8,0.7,0.7
1427001,27.2326641,-81.734642,0.8,0.8,0.7
1427001,27.2326641,-81.734642,0.9,0.9,0.8
1427002,30.3263302,-81.4848557,13.9,13.2,12.4
1427002,30.3263302,-81.4848557,0.9,0.9,0.8
1427002,30.3263302,-81.4848557,1.6,1.5,1.4
1427002,30.3263302,-81.4848557,23.1,22.9,21.0
1427002,30.3263302,-81.4848557,20.9,20.3,18.6
1427002,30.3263302,-81.4848557,28.3,26.8,25.4
1427002,30.3263302,-81.4848557,3.1,2.9,2.7
1427002,30.3263302,-81.4848557,0.8,0.8,0.7
1427002,30.3263302,-81.4848557,0.5,0.4,0.4
1427002,30.3263302,-81.4848557,7.3,7.0,6.5
1427002,30.3263302,-81.4848557,1.5,1.4,1.3
1427003,30.3695602,-81.788063,96.5,94.4,86.5
1427003,30.3695602,-81.788063,7.2,6.9,6.5
1427003,30.3695602,-81.788063,4.1,4.0,3.7
1427003,30.3695602,-81.788063,2.7,2.5,2.4
1427003,30.3695602,-81.788063,1.6,1.5,1.4
1427003,30.3695602,-81.788063,0.9,0.9,0.8
1427003,30.3695602,-81.788063,1.0,1.0,0.9
1427004,30.3694916,-81.72233,28.9,28.0,25.6
1427004,30.3694916,-81.72233,4.8,4.6,4.3
1427004,30.3694916,-81.72233,1.4,1.3,1.2
1427004,30.3694916,-81.72233,1.1,1.1,1.0
1427004,30.3694916,-81.72233,1.4,1.4,1.3
1427004,30.3694916,-81.72233,0.9,0.9,0.8
1427004,30.3694916,-81.72233,0.7,0.7,0.6
1427004,30.3694916,-81.72233,0.5,0.4,0.4
1427005,29.5067158,-81.4180984,6.5,6.1,5.7
1427005,29.5067158,-81.4180984,2.1,1.9,1.8
1427005,29.5067158,-81.4180984,1.3,1.3,1.2
1427005,29.5067158,-81.4180984,0.8,0.8,0.7
1427005,29.5067158,-81.4180984,1.1,1.1,1.0
1427005,29.5067158,-81.4180984,3.0,2.8,2.7
1427005,29.5067158,-81.4180984,2.6,2.5,2.3
1427005,29.5067158,-81.4180984,1.7,1.6,1.5
1427005,29.5067158,-81.4180984,1.4,1.4,1.3
1427005,29.5067158,-81.4180984,10.3,9.8,9.2
1427006,29.9544468,-84.3978653,3.9,3.6,3.4
1427006,29.9544468,-84.3978653,1.6,1.5,1.4
1427006,29.9544468,-84.3978653,0.7,0.6,0.6
1427006,29.9544468,-84.3978653,0.4,0.4,0.4
1427007,29.9229412,-84.9737549,13.0,12.4,11.4
1427007,29.9229412,-84.9737549,3.1,2.9,2.7
1427007,29.9229412,-84.9737549,0.7,0.7,0.6
1427007,29.9229412,-84.9737549,0.6,0.5,0.5
1427007,29.9229412,-84.9737549,0.9,0.9,0.8
1427007,29.9229412,-84.9737549,0.2,0.2,0.2
1427008,29.9826756,-84.4835205,4.8,4.7,4.3
1427008,29.9826756,-84.4835205,1.0,1.0,0.9
1427008,29.9826756,-84.4835205,0.2,0.2,0.2
1427008,29.9826756,-84.4835205,0.1,0.1,0.1
1427008,29.9826756,-84.4835205,1.3,1.3,1.2
1427011,29.7870388,-82.8115082,16.1,15.0,14.3
1427011,29.7870388,-82.8115082,8.1,7.9,7.3
1427011,29.7870388,-82.8115082,5.1,4.9,4.5
1427011,29.7870388,-82.8115082,27.0,25.4,24.0
1427011,29.7870388,-82.8115082,12.8,12.7,11.6
1427011,29.7870388,-82.8115082,1.7,1.6,1.5
1427011,29.7870388,-82.8115082,1.0,1.0,0.9
1427012,29.7492981,-85.3995972,2.0,1.9,1.8
1427012,29.7492981,-85.3995972,0.9,0.9,0.8
1427012,29.7492981,-85.3995972,0.8,0.7,0.7
1427013,30.0748024,-85.3829193,9.3,9.0,8.2
1427013,30.0748024,-85.3829193,1.5,1.4,1.3
1427013,30.0748024,-85.3829193,3.5,3.5,3.2
1427013,30.0748024,-85.3829193,2.5,2.4,2.2
1427014,30.1949997,-85.1736145,23.6,22.9,21.0
1427014,30.1949997,-85.1736145,3.8,3.6,3.4
1427014,30.1949997,-85.1736145,2.1,2.0,1.8
1427014,30.1949997,-85.1736145,0.6,0.5,0.5
1427014,30.1949997,-85.1736145,1.1,1.1,1.0
1427014,30.1949997,-85.1736145,0.3,0.3,0.3
1427015,30.0453167,-85.2095337,17.0,16.2,15.4
1427015,30.0453167,-85.2095337,5.2,5.0,4.6
1427015,30.0453167,-85.2095337,3.4,3.3,3.0
1427015,30.0453167,-85.2095337,1.1,1.1,1.0
1427015,30.0453167,-85.2095337,1.7,1.6,1.5
1427017,27.5037975,-81.8601151,33.8,32.6,30.4
1427017,27.5037975,-81.8601151,6.5,6.4,5.9
1427017,27.5037975,-81.8601151,2.7,2.5,2.4
1427017,27.5037975,-81.8601151,0.6,0.5,0.5
1427017,27.5037975,-81.8601151,0.4,0.4,0.4
1427018,27.6062965,-82.0358582,24.1,23.0,21.0
1427018,27.6062965,-82.0358582,18.3,16.9,16.0
1427018,27.6062965,-82.0358582,1.1,1.1,1.0
1427018,27.6062965,-82.0358582,0.1,0.1,0.1
1427018,27.6062965,-82.0358582,10.3,9.8,9.0
1427019,27.6055355,-81.5906601,334.3,331.1,301.2
1427019,27.6055355,-81.5906601,12.5,11.6,11.0
1427019,27.6055355,-81.5906601,15.9,15.0,14.0
1427019,27.6055355,-81.5906601,13.1,12.4,11.5
1427020,26.7606201,-81.4492722,14.2,13.4,12.5
1427020,26.7606201,-81.4492722,1.1,1.1,1.0
1427020,26.7606201,-81.4492722,1.9,1.9,1.7
1427020,26.7606201,-81.4492722,1.7,1.6,1.5
1427020,26.7606201,-81.4492722,0.6,0.5,0.5
1427020,26.7606201,-81.4492722,1.8,1.7,1.6
1427021,26.5408421,-81.2494125,29.7,27.6,26.0
1427021,26.5408421,-81.2494125,3.6,3.4,3.2
1427021,26.5408421,-81.2494125,2.0,1.9,1.8
1427021,26.5408421,-81.2494125,0.8,0.8,0.7
1427021,26.5408421,-81.2494125,0.5,0.4,0.4
1427021,26.5408421,-81.2494125,0.3,0.3,0.3
1427022,27.5945415,-80.4978638,13.3,13.2,12.0
1427022,27.5945415,-80.4978638,5.8,5.5,5.2
1427022,27.5945415,-80.4978638,2.0,1.9,1.8
1427022,27.5945415,-80.4978638,83.7,79.5,72.8
1427022,27.5945415,-80.4978638,54.8,53.7,49.4
1427022,27.5945415,-80.4978638,10.0,9.6,9.1
1427022,27.5945415,-80.4978638,4.8,4.5,4.2
1427022,27.5945415,-80.4978638,2.8,2.7,2.5
1427023,30.7281971,-85.1540985,16.6,15.5,14.4
1427023,30.7281971,-85.1540985,5.0,4.9,4.5
1427023,30.7281971,-85.1540985,2.8,2.7,2.5
1427023,30.7281971,-85.1540985,0.6,0.5,0.5
1427023,30.7281971,-85.1540985,1.1,1.1,1.0
1427023,30.7281971,-85.1540985,0.3,0.3,0.3
1427024,30.756916,-85.123703,7.4,7.0,6.6
1427024,30.756916,-85.123703,3.3,3.1,2.9
1427024,30.756916,-85.123703,2.1,2.0,1.9
1427024,30.756916,-85.123703,1.3,1.2,1.1
1427024,30.756916,-85.123703,1.1,1.1,1.0
1427024,30.756916,-85.123703,0.7,0.7,0.6
1427025,30.5684891,-85.1828232,6.6,6.4,5.9
1427025,30.5684891,-85.1828232,3.1,3.0,2.8
1427025,30.5684891,-85.1828232,1.1,1.1,1.0
1427025,30.5684891,-85.1828232,0.6,0.5,0.5
1427026,30.4894505,-84.0385818,9.1,8.5,8.0
1427026,30.4894505,-84.0385818,2.7,2.5,2.4
1427026,30.4894505,-84.0385818,1.0,1.0,0.9
1427026,30.4894505,-84.0385818,0.8,0.8,0.7
1427027,30.5269966,-83.9304657,10.3,9.9,9.2
1427027,30.5269966,-83.9304657,3.3,3.1,2.9
1427027,30.5269966,-83.9304657,2.7,2.6,2.4
1427027,30.5269966,-83.9304657,1.8,1.7,1.6
1427027,30.5269966,-83.9304657,0.9,0.9,0.8
1427027,30.5269966,-83.9304657,1.0,1.0,0.9
1427028,26.7697201,-81.8660507,13.4,13.1,12.1
1427028,26.7697201,-81.8660507,2.2,2.2,2.0
1427028,26.7697201,-81.8660507,0.8,0.7,0.7
1427028,26.7697201,-81.8660507,5.7,5.5,5.0
1427028,26.7697201,-81.8660507,16.7,15.6,14.9
1427028,26.7697201,-81.8660507,9.5,9.1,8.4
1427028,26.7697201,-81.8660507,3.2,3.1,2.9
1427029,26.7281475,-81.8292007,46.2,43.9,41.2
1427029,26.7281475,-81.8292007,7.5,7.2,6.6
1427029,26.7281475,-81.8292007,0.7,0.6,0.6
1427029,26.7281475,-81.8292007,36.1,34.1,32.3
1427029,26.7281475,-81.8292007,20.2,19.4,17.8
1427029,26.7281475,-81.8292007,10.1,9.5,8.9
1427029,26.7281475,-81.8292007,2.5,2.5,2.3
1427030,30.4689388,-84.0639038,23.1,22.1,20.2
1427030,30.4689388,-84.0639038,8.6,8.0,7.5
1427030,30.4689388,-84.0639038,5.0,4.8,4.4
1427030,30.4689388,-84.0639038,1.1,1.1,1.0
1427030,30.4689388,-84.0639038,0.5,0.4,0.4
1427030,30.4689388,-84.0639038,0.7,0.7,0.6
1427030,30.4689388,-84.0639038,0.4,0.4,0.4
1427031,30.5047302,-84.0673523,12.6,12.4,11.4
1427031,30.5047302,-84.0673523,5.4,5.2,4.8
1427031,30.5047302,-84.0673523,1.7,1.6,1.5
1427031,30.5047302,-84.0673523,1.0,1.0,0.9
1427031,30.5047302,-84.0673523,1.4,1.3,1.2
1427032,29.4322968,-82.5767517,6.2,5.9,5.5
1427032,29.4322968,-82.5767517,2.0,1.8,1.7
1427032,29.4322968,-82.5767517,1.0,1.0,0.9
1427032,29.4322968,-82.5767517,0.5,0.4,0.4
1427033,30.5288525,-83.325058,7.5,7.1,6.6
1427033,30.5288525,-83.325058,3.4,3.4,3.1
1427033,30.5288525,-83.325058,1.3,1.3,1.2
1427033,30.5288525,-83.325058,0.2,0.2,0.2
1427033,30.5288525,-83.325058,0.6,0.5,0.5
1427033,30.5288525,-83.325058,0.1,0.1,0.1
1427034,30.4964619,-83.4164124,11.4,11.1,10.3
1427034,30.4964619,-83.4164124,4.0,3.9,3.6
1427034,30.4964619,-83.4164124,1.5,1.4,1.3
1427034,30.4964619,-83.4164124,0.7,0.6,0.6
1427034,30.4964619,-83.4164124,0.8,0.7,0.7
1427034,30.4964619,-83.4164124,0.8,0.8,0.7
1427034,30.4964619,-83.4164124,0.5,0.4,0.4
1427035,29.154047,-82.1042557,10.2,9.8,9.0
1427035,29.154047,-82.1042557,4.5,4.4,4.0
1427035,29.154047,-82.1042557,1.1,1.1,1.0
1427036,29.3333778,-82.2017059,6.7,6.3,6.0
1427036,29.3333778,-82.2017059,4.6,4.4,4.0
1427036,29.3333778,-82.2017059,2.3,2.2,2.0
1427036,29.3333778,-82.2017059,1.1,1.1,1.0
1427037,29.4509106,-82.2863464,20.4,19.2,17.8
1427037,29.4509106,-82.2863464,6.0,5.8,5.3
1427037,29.4509106,-82.2863464,6.3,6.0,5.5
1427037,29.4509106,-82.2863464,3.6,3.4,3.2
1427037,29.4509106,-82.2863464,2.7,2.6,2.4
1427038,27.0587082,-80.3061447,6.3,6.1,5.6
1427038,27.0587082,-80.3061447,2.7,2.6,2.4
1427038,27.0587082,-80.3061447,0.9,0.9,0.8
1427038,27.0587082,-80.3061447,0.7,0.6,0.6
1427038,27.0587082,-80.3061447,0.2,0.2,0.2
1427038,27.0587082,-80.3061447,2.0,1.9,1.8
1427038,27.0587082,-80.3061447,0.9,0.8,0.8
1427039,27.2371979,-80.1889114,223.2,212.8,197.2
1427039,27.2371979,-80.1889114,60.4,57.3,53.2
1427039,27.2371979,-80.1889114,8.6,8.3,7.8
1427040,27.096981,-80.1669388,5.6,5.3,4.9
1427040,27.096981,-80.1669388,1.0,1.0,0.9
1427040,27.096981,-80.1669388,1.6,1.5,1.4
1427040,27.096981,-80.1669388,1.5,1.4,1.3
1427041,27.1608753,-80.5172424,26.2,25.0,23.4
1427041,27.1608753,-80.5172424,3.3,3.2,2.9
1427041,27.1608753,-80.5172424,2.3,2.3,2.1
1427041,27.1608753,-80.5172424,1.3,1.3,1.2
1427041,27.1608753,-80.5172424,1.1,1.1,1.0
1427041,27.1608753,-80.5172424,0.9,0.8,0.8
1427041,27.1608753,-80.5172424,0.9,0.9,0.8
1427042,25.2863083,-80.2928009,446.9,416.5,389.0
1427043,24.66535,-81.2540894,12.8,12.2,11.5
1427043,24.66535,-81.2540894,4.0,3.7,3.5
1427043,24.66535,-81.2540894,2.6,2.5,2.3
1427043,24.66535,-81.2540894,3.3,3.2,2.9
1427044,30.5697918,-81.4446716,1.1,1.1,1.0
1427044,30.5697918,-81.4446716,0.9,0.8,0.8
1427044,30.5697918,-81.4446716,0.9,0.9,0.8
1427045,30.6233559,-81.4925995,6.4,6.1,5.8
1427045,30.6233559,-81.4925995,8.7,8.2,7.6
1427045,30.6233559,-81.4925995,11.8,11.4,10.6
1427045,30.6233559,-81.4925995,2.7,2.5,2.4
1427045,30.6233559,-81.4925995,3.5,3.4,3.1
1427045,30.6233559,-81.4925995,3.2,3.0,2.8
1427046,30.6358509,-81.6412048,349.0,343.3,315.9
1427046,30.6358509,-81.6412048,210.7,197.8,185.3
1427046,30.6358509,-81.6412048,76.8,72.3,67.2
1427046,30.6358509,-81.6412048,3.8,3.7,3.4
1427046,30.6358509,-81.6412048,3.2,3.0,2.8
1427047,30.6498089,-81.4451447,13.8,13.0,12.2
1427047,30.6498089,-81.4451447,2.8,2.6,2.5
1427047,30.6498089,-81.4451447,9.2,9.0,8.3
1427047,30.6498089,-81.4451447,4.6,4.5,4.2
1427047,30.6498089,-81.4451447,2.4,2.2,2.1
1427047,30.6498089,-81.4451447,1.7,1.6,1.5
1427047,30.6498089,-81.4451447,1.0,1.0,0.9
1427047,30.6498089,-81.4451447,1.3,1.2,1.1
1427048,30.6172142,-81.7674408,9.0,8.5,7.9
1427048,30.6172142,-81.7674408,2.3,2.2,2.1
1427048,30.6172142,-81.7674408,1.1,1.1,1.0
1427048,30.6172142,-81.7674408,1.8,1.7,1.6
1427048,30.6172142,-81.7674408,1.4,1.4,1.3
1427048,30.6172142,-81.7674408,1.0,1.0,0.9
1427049,30.6882744,-82.0368729,11.6,11.4,10.4
1427049,30.6882744,-82.0368729,3.1,3.0,2.8
1427049,30.6882744,-82.0368729,0.9,0.8,0.8
1427049,30.6882744,-82.0368729,1.0,1.0,0.9
1427049,30.6882744,-82.0368729,1.8,1.7,1.6
1427050,30.6903725,-86.6169357,13.7,13.4,12.4
1427050,30.6903725,-86.6169357,6.0,5.7,5.4
1427050,30.6903725,-86.6169357,2.8,2.7,2.5
1427050,30.6903725,-86.6169357,0.4,0.4,0.4
1427050,30.6903725,-86.6169357,1.1,1.1,1.0
1427050,30.6903725,-86.6169357,0.5,0.4,0.4
1427051,28.1548328,-81.4390869,8.7,8.2,7.8
1427051,28.1548328,-81.4390869,3.9,3.8,3.5
1427051,28.1548328,-81.4390869,3.5,3.5,3.2
1427051,28.1548328,-81.4390869,0.6,0.5,0.5
1427052,27.8612194,-81.1676407,21.8,20.4,19.2
1427052,27.8612194,-81.1676407,9.7,9.5,8.7
1427052,27.8612194,-81.1676407,1.4,1.3,1.2
1427052,27.8612194,-81.1676407,0.9,0.9,0.8
1427052,27.8612194,-81.1676407,0.7,0.7,0.6
1427053,26.5800552,-80.0843353,18.6,17.9,16.7
1427053,26.5800552,-80.0843353,1.0,1.0,0.9
1427053,26.5800552,-80.0843353,0.3,0.3,0.3
1427054,26.7575417,-80.2280426,12.2,11.9,10.8
1427054,26.7575417,-80.2280426,3.6,3.4,3.2
1427054,26.7575417,-80.2280426,7.1,6.5,6.2
1427054,26.7575417,-80.2280426,8.0,7.8,7.3
1427054,26.7575417,-80.2280426,1.5,1.4,1.3
1427055,28.2870312,-82.4293137,40.6,40.0,36.6
1427055,28.2870312,-82.4293137,12.9,12.4,11.4
1427055,28.2870312,-82.4293137,8.2,7.7,7.3
1427055,28.2870312,-82.4293137,1.5,1.4,1.3
1427055,28.2870312,-82.4293137,3.4,3.2,3.0
1427055,28.2870312,-82.4293137,1.9,1.8,1.7
1427056,28.3833694,-82.3676529,26.7,25.2,23.5
1427056,28.3833694,-82.3676529,11.1,10.6,10.0
1427056,28.3833694,-82.3676529,7.1,6.7,6.3
1427056,28.3833694,-82.3676529,5.0,4.7,4.4
1427056,28.3833694,-82.3676529,2.3,2.3,2.1
1427056,28.3833694,-82.3676529,1.2,1.2,1.1
1427056,28.3833694,-82.3676529,1.4,1.3,1.2
1427056,28.3833694,-82.3676529,1.1,1.1,1.0
1427057,28.0975647,-81.9878769,5.3,5.1,4.8
1427057,28.0975647,-81.9878769,1.4,1.4,1.3
1427057,28.0975647,-81.9878769,2.2,2.1,2.0
1427057,28.0975647,-81.9878769,3.1,2.9,2.7
1427057,28.0975647,-81.9878769,0.6,0.5,0.5
1427058,29.6872692,-81.7533646,7.5,7.2,6.6
1427058,29.6872692,-81.7533646,2.9,2.8,2.6
1427058,29.6872692,-81.7533646,2.6,2.5,2.3
1427058,29.6872692,-81.7533646,7.8,7.5,7.0
1427058,29.6872692,-81.7533646,2.5,2.4,2.2
1427058,29.6872692,-81.7533646,1.8,1.7,1.6
1427059,29.6819496,-82.0349579,4.7,4.6,4.2
1427059,29.6819496,-82.0349579,1.8,1.7,1.6
1427059,29.6819496,-82.0349579,0.2,0.2,0.2
1427059,29.6819496,-82.0349579,0.3,0.3,0.3
1427059,29.6819496,-82.0349579,0.7,0.6,0.6
1427059,29.6819496,-82.0349579,0.4,0.4,0.4
1427060,29.7610168,-81.8623276,10.9,10.7,9.8
1427060,29.7610168,-81.8623276,1.1,1.1,1.0
1427060,29.7610168,-81.8623276,1.5,1.4,1.3
1427060,29.7610168,-81.8623276,1.3,1.2,1.1
1427061,29.733633,-81.8967056,12.0,11.2,10.6
1427061,29.733633,-81.8967056,4.6,4.4,4.0
1427061,29.733633,-81.8967056,2.9,2.7,2.5
1427061,29.733633,-81.8967056,2.2,2.0,1.9
1427062,29.8611603,-81.2684631,63.6,59.0,56.1
1427062,29.8611603,-81.2684631,0.4,0.4,0.4
1427062,29.8611603,-81.2684631,0.7,0.6,0.6
1427062,29.8611603,-81.2684631,0.5,0.4,0.4
1427063,29.8577271,-81.350853,19.9,19.3,17.9
1427063,29.8577271,-81.350853,3.3,3.0,2.9
1427063,29.8577271,-81.350853,1.4,1.3,1.2
1427063,29.8577271,-81.350853,26.4,24.9,23.1
1427063,29.8577271,-81.350853,9.4,9.1,8.3
1427064,27.288784,-80.2533417,483.0,461.6,428.0
1427064,27.288784,-80.2533417,142.2,136.4,126.8
1427064,27.288784,-80.2533417,3.4,3.3,3.1
1427064,27.288784,-80.2533417,2.5,2.4,2.2
1427064,27.288784,-80.2533417,1.1,1.1,1.0
1427064,27.288784,-80.2533417,8.2,7.7,7.3
1427064,27.288784,-80.2533417,4.6,4.4,4.0
1427064,27.288784,-80.2533417,2.2,2.2,2.0
1427064,27.288784,-80.2533417,6.4,6.0,5.6
1427064,27.288784,-80.2533417,6.2,5.9,5.4
1427065,27.3024864,-80.2914581,13.4,12.7,11.7
1427065,27.3024864,-80.2914581,0.9,0.8,0.8
1427065,27.3024864,-80.2914581,1.6,1.5,1.4
1427065,27.3024864,-80.2914581,5.6,5.3,5.0
1427065,27.3024864,-80.2914581,2.6,2.4,2.3
1427065,27.3024864,-80.2914581,1.2,1.2,1.1
1427065,27.3024864,-80.2914581,0.7,0.7,0.6
1427065,27.3024864,-80.2914581,5.8,5.6,5.1
1427065,27.3024864,-80.2914581,0.9,0.9,0.8
1427066,30.6571026,-87.2335968,45.7,44.0,40.2
1427066,30.6571026,-87.2335968,5.4,5.0,4.7
1427066,30.6571026,-87.2335968,2.3,2.1,2.0
1427066,30.6571026,-87.2335968,2.7,2.6,2.4
1427066,30.6571026,-87.2335968,1.7,1.6,1.5
1427066,30.6571026,-87.2335968,1.2,1.2,1.1
1427067,30.5112743,-87.0832748,16.4,16.0,14.9
1427067,30.5112743,-87.0832748,9.1,8.8,8.1
1427067,30.5112743,-87.0832748,1.5,1.4,1.3
1427067,30.5112743,-87.0832748,0.4,0.4,0.4
1427067,30.5112743,-87.0832748,0.6,0.5,0.5
1427067,30.5112743,-87.0832748,0.5,0.4,0.4
1427067,30.5112743,-87.0832748,0.1,0.1,0.1
